,0,1,2
789,False,22.1,145.00872
790,False,13.3,23.55185
791,False,39.2,229.4447
792,False,16.9,69.25364
793,False,37.9,249.09557
794,False,3.0,19.17924
795,False,38.5,558.1617
796,False,7.6,74.41885
797,False,13.8,62.43572
798,False,23.4,148.08828
799,False,24.9,180.10635
800,False,39.5,170.19193
801,False,39.6,576.39556
802,False,38.5,99.10739
803,False,6.1,11.18092
804,False,26.0,72.05464
805,False,7.2,18.75805
806,False,9.9,9.90616
807,False,35.5,307.16647
808,False,14.7,199.03018
809,False,22.5,161.8161
810,False,19.5,131.9747
811,False,30.4,272.87709
812,False,10.5,22.26147
814,False,6.8,46.34869
815,False,14.3,106.4935
816,False,34.6,190.98217
817,False,4.0,32.37536
820,False,9.0,138.01703
821,False,43.7,908.09581
822,False,11.2,77.10029
823,False,8.3,75.20614
824,False,27.1,131.75356
825,False,20.8,73.21044
826,False,20.9,91.15227
827,False,30.2,119.58037
828,False,8.3,35.15274
829,False,14.6,87.84135
830,False,25.5,256.68806
831,False,10.1,66.72718
832,False,3.0,21.32374
833,False,14.5,118.86682
835,False,10.1,191.28426
836,False,10.1,59.43361
837,False,38.1,185.2986
839,False,30.5,90.83407
840,False,24.6,97.52363
841,False,39.9,426.51103
842,False,11.0,70.08333
843,False,9.7,64.31642
844,False,37.3,41.06838
847,False,13.0,47.17439
848,False,28.0,151.91027
851,False,6.8,81.32725
852,False,7.4,34.32417
853,False,41.5,190.47905
854,False,35.3,369.2892
855,False,12.7,42.90483
856,False,17.1,256.63202
857,False,35.2,277.86808
858,False,16.8,172.33408
860,False,102.7,7491.47305
861,False,8.8,68.02138
863,False,26.0,58.91141
865,False,32.8,484.32491
867,False,42.0,123.24218
868,False,24.5,90.36703
869,False,30.7,162.8295
870,False,8.2,13.46363
871,False,5.1,29.59865
872,False,11.0,246.74245
873,False,36.9,86.65152
875,False,21.2,33.64111
876,False,11.6,106.60781
877,False,11.3,17.50316
878,False,12.1,57.74771
879,False,14.0,84.30616
880,False,47.3,326.55096
881,False,19.3,99.67239
882,False,8.3,10.85283
883,False,23.1,322.4331
884,False,23.9,80.79255
885,False,38.0,113.35546
886,False,9.7,48.28429
887,False,22.1,134.13621
888,False,26.9,74.01704
889,False,5.6,10.62522
890,False,7.5,22.78547
891,False,22.3,90.52502
892,False,21.2,82.87495
893,False,16.8,72.01603
894,False,16.9,70.42948
895,False,23.6,93.78558
896,False,21.4,147.89253
897,False,31.4,131.14571
898,False,21.3,197.97888
899,False,41.2,193.61957
900,False,20.2,141.32061
901,False,27.5,549.00647
902,False,21.3,60.56641
903,False,28.2,100.3063
904,False,42.0,494.03975
905,False,12.9,44.36948
906,False,36.0,179.5837
907,False,39.0,150.6965
908,False,32.3,155.17633
909,False,22.6,196.67188
910,False,45.1,244.40447
911,False,36.5,215.39507
912,False,22.5,2173.04591
913,False,40.9,418.10994
914,False,8.7,10.99162
916,False,24.4,279.01164
917,False,28.2,59.62797
918,False,20.7,96.53818
919,False,6.2,9.10281
920,False,44.3,544.19664
921,False,7.3,75.56055
922,False,7.1,6.81861
923,False,11.0,83.93921
924,False,11.4,60.89449
925,False,5.6,8.78712
926,False,6.4,18.09544
927,False,21.2,355.23436
928,False,5.4,10.96132
929,False,6.6,28.31545
930,False,19.7,78.5727
931,False,14.5,81.97696
932,False,23.3,180.56997
933,False,24.1,81.4334
934,False,17.2,58.43636
935,False,25.6,69.82018
936,False,21.4,79.65155
937,False,14.4,90.35211
938,False,24.3,91.64887
939,False,18.8,64.74948
940,False,8.1,10.85802
941,False,25.6,160.36584
942,False,38.2,459.74554
943,False,18.4,515.33661
944,False,24.0,293.43195
945,False,18.8,18.94963
946,False,41.2,155.4267
947,False,32.2,248.62714
948,False,18.3,57.10481
949,False,10.4,33.88987
950,False,54.1,721.89534
951,False,15.8,136.51646
952,False,11.1,28.53545
953,False,51.2,131.77314
954,False,21.2,295.5899
955,False,12.3,66.17907
956,False,8.0,147.39174
957,False,7.4,36.07237
958,False,19.0,80.6115
959,False,40.8,85.79493
960,False,39.8,250.76747
961,False,15.4,85.83736
962,False,39.2,1120.24407
963,False,23.7,70.57049
964,False,6.9,10.49408
965,False,45.8,119.29523
966,False,44.7,2422.54806
967,False,14.8,92.09102
968,False,18.5,95.27229
969,False,22.8,357.69378
970,False,25.2,242.97806
971,False,7.8,11.25962
972,False,21.2,410.85542
973,False,19.1,46.48923
974,False,3.9,35.78037
975,False,4.0,37.53912
976,False,15.1,53.0782
977,False,6.4,69.32293
978,False,35.7,510.20978
979,False,7.5,60.60326
980,False,22.4,58.77261
981,False,12.6,32.35676
983,False,22.0,143.89101
984,False,7.1,36.17314
985,False,22.4,151.43068
986,False,20.3,84.26796
987,False,10.7,27.14705
988,False,38.4,130.91358
989,False,15.3,57.2283
990,False,34.9,94.79628
991,False,18.9,73.18214
992,False,134.2,3893.72292
993,False,14.5,48.06319
994,False,25.7,186.03564
995,False,10.6,57.20396
996,False,24.8,427.82038
997,False,49.1,384.27786
998,False,7.4,39.57188
999,False,32.6,52.91715
1000,False,30.1,425.8057
1001,False,14.7,120.59194
1002,False,13.5,109.71681
1003,False,7.3,106.07346
1004,False,6.9,44.31643
1005,False,8.1,9.34937
1006,False,50.0,627.22459
1007,False,18.8,100.16905
1008,False,24.3,111.12361
1009,False,25.2,171.31953
1010,False,33.3,38.49377
1011,False,10.1,35.42388
1012,False,30.7,75.32063
1013,False,32.0,47.93059
1014,False,12.2,288.23507
